,alpha,avg_runs,candies,gamma,is_possible,map_layout,num_paths,std_runs,successes,walls
85,0.7,3319.84,"(array([11], dtype=int64),)",0.8585858585858587,True,010100000103110001000110101100000000,1,386.9081730850358,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
86,0.7,3384.82,"(array([11], dtype=int64),)",0.8686868686868687,True,010100000103110001000110101100000000,1,320.0997150889079,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
87,0.7,3346.0,"(array([11], dtype=int64),)",0.8787878787878789,True,010100000103110001000110101100000000,1,381.74378842359704,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
88,0.7,3217.9,"(array([11], dtype=int64),)",0.888888888888889,True,010100000103110001000110101100000000,1,517.5703333847488,10.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
89,0.7,3306.94,"(array([11], dtype=int64),)",0.8989898989898991,True,010100000103110001000110101100000000,1,444.337412784474,7.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
90,0.7,3406.78,"(array([11], dtype=int64),)",0.9090909090909092,True,010100000103110001000110101100000000,1,232.3220428629191,5.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
91,0.7,3365.9,"(array([11], dtype=int64),)",0.9191919191919192,True,010100000103110001000110101100000000,1,346.9485984983943,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
92,0.7,3275.16,"(array([11], dtype=int64),)",0.9292929292929294,True,010100000103110001000110101100000000,1,467.1192721350726,8.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
93,0.7,3368.98,"(array([11], dtype=int64),)",0.9393939393939394,True,010100000103110001000110101100000000,1,358.4567192842115,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
94,0.7,3422.08,"(array([11], dtype=int64),)",0.9494949494949496,True,010100000103110001000110101100000000,1,217.01906275716885,2.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
95,0.7,3466.5,"(array([11], dtype=int64),)",0.9595959595959597,True,010100000103110001000110101100000000,1,97.06106325401551,1.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
96,0.7,3359.82,"(array([11], dtype=int64),)",0.9696969696969697,True,010100000103110001000110101100000000,1,359.94314495486645,6.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
97,0.7,3373.64,"(array([11], dtype=int64),)",0.9797979797979799,True,010100000103110001000110101100000000,1,358.3348579192373,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
98,0.7,3371.86,"(array([11], dtype=int64),)",0.98989898989899,True,010100000103110001000110101100000000,1,335.2544711111248,4.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
99,0.7,3422.2,"(array([11], dtype=int64),)",1.0,True,010100000103110001000110101100000000,1,244.36341788410147,3.0,"(array([ 1,  3,  9, 12, 13, 17, 21, 22, 24, 26, 27], dtype=int64),)"
